"","method","variate","design","number","RMSE","time_mod","time_alg","time_overall"
"3077","knndm_caret","OCS","clusterGapped",77,9.77882942119341,1.47533333333323,3.3293333333332,4.80466666666644
"3078","knndm_caret","OCS","clusterGapped",78,9.82482002226465,1.83699999999999,3.34766666666671,5.1846666666667
"3079","knndm_caret","OCS","clusterGapped",79,7.78124195754391,1.4973333333334,3.37999999999996,4.87733333333335
"3080","knndm_caret","OCS","clusterGapped",80,10.7096038023627,1.41166666666671,3.39533333333323,4.80699999999994
"3081","knndm_caret","OCS","clusterGapped",81,9.21541375283249,1.44866666666667,3.47666666666676,4.92533333333343
"3082","knndm_caret","OCS","clusterGapped",82,10.2816738128245,1.66533333333329,3.39833333333324,5.06366666666653
"3083","knndm_caret","OCS","clusterGapped",83,10.1493783192809,1.77266666666666,3.4053333333333,5.17799999999996
"3084","knndm_caret","OCS","clusterGapped",84,9.20030086075779,1.52133333333328,3.50933333333326,5.03066666666655
"3085","knndm_caret","OCS","clusterGapped",85,10.2245918187648,1.84533333333335,3.3446666666667,5.19000000000005
"3086","knndm_caret","OCS","clusterGapped",86,8.67579480925597,1.43466666666677,3.36500000000009,4.79966666666686
"3087","knndm_caret","OCS","clusterGapped",87,9.5551281586476,1.55033333333328,3.4043333333334,4.95466666666668
"3088","knndm_caret","OCS","clusterGapped",88,8.58183343247551,1.5903333333334,3.33433333333339,4.92466666666678
"3089","knndm_caret","OCS","clusterGapped",89,10.5328337496063,1.3736666666667,3.49100000000014,4.86466666666684
"3090","knndm_caret","OCS","clusterGapped",90,10.9247824534124,1.42233333333335,3.39300000000018,4.81533333333353
"3091","knndm_caret","OCS","clusterGapped",91,9.47975958882358,1.37966666666671,3.3103333333335,4.69000000000021
"3092","knndm_caret","OCS","clusterGapped",92,9.0011056702183,1.4346666666667,3.48633333333328,4.92099999999997
"3093","knndm_caret","OCS","clusterGapped",93,9.9067387222656,1.41966666666667,3.45133333333327,4.87099999999994
"3094","knndm_caret","OCS","clusterGapped",94,9.65961454516191,1.31866666666679,3.46233333333324,4.78100000000003
"3095","knndm_caret","OCS","clusterGapped",95,9.27521700251,1.38133333333334,3.39799999999999,4.77933333333332
"3096","knndm_caret","OCS","clusterGapped",96,8.88094359307666,1.452,3.39266666666678,4.84466666666678
"3097","knndm_caret","OCS","clusterGapped",97,9.29769313658859,1.46000000000011,3.56666666666676,5.02666666666687
"3098","knndm_caret","OCS","clusterGapped",98,9.41445607399171,1.38733333333342,3.35833333333327,4.74566666666669
"3099","knndm_caret","OCS","clusterGapped",99,9.36313112694661,1.42066666666657,3.45499999999993,4.8756666666665
"3100","knndm_caret","OCS","clusterGapped",100,11.9851110555341,1.33533333333336,3.44733333333337,4.78266666666673
"3101","knndm_caret","OCS","clusterMedium",1,7.76482666772762,1.737,3.19933333333333,4.93633333333334
"3102","knndm_caret","OCS","clusterMedium",2,7.05936382535677,1.85866666666666,3.27766666666667,5.13633333333333
"3103","knndm_caret","OCS","clusterMedium",3,7.25525105985074,1.84,3.29333333333333,5.13333333333333
"3104","knndm_caret","OCS","clusterMedium",4,6.95611941731457,1.79466666666667,3.318,5.11266666666667
"3105","knndm_caret","OCS","clusterMedium",5,7.5527373177653,1.73066666666667,3.21766666666667,4.94833333333334
"3106","knndm_caret","OCS","clusterMedium",6,7.70875590203057,1.91533333333333,3.275,5.19033333333333
"3107","knndm_caret","OCS","clusterMedium",7,7.46766827776768,1.85233333333334,3.28033333333333,5.13266666666667
"3108","knndm_caret","OCS","clusterMedium",8,7.62248303078835,1.819,3.26966666666667,5.08866666666667
"3109","knndm_caret","OCS","clusterMedium",9,7.64495772405784,1.87633333333333,3.38033333333333,5.25666666666667
"3110","knndm_caret","OCS","clusterMedium",10,7.58881056944092,1.56933333333333,3.36433333333333,4.93366666666666
"3111","knndm_caret","OCS","clusterMedium",11,7.33580248838441,1.35300000000002,3.36466666666666,4.71766666666668
"3112","knndm_caret","OCS","clusterMedium",12,6.94253217849371,1.74833333333333,3.46266666666668,5.21100000000001
"3113","knndm_caret","OCS","clusterMedium",13,7.50590627919167,1.67433333333333,3.34933333333333,5.02366666666667
"3114","knndm_caret","OCS","clusterMedium",14,7.5609085341746,1.67899999999999,3.49733333333332,5.17633333333331
"3115","knndm_caret","OCS","clusterMedium",15,7.92727190515191,1.60666666666667,3.282,4.88866666666668
"3116","knndm_caret","OCS","clusterMedium",16,7.04696555808696,1.51133333333333,3.4163333333333,4.92766666666663
"3117","knndm_caret","OCS","clusterMedium",17,7.36830819955926,1.63900000000001,3.33133333333334,4.97033333333335
"3118","knndm_caret","OCS","clusterMedium",18,7.98039913062338,1.75066666666667,3.48066666666667,5.23133333333334
"3119","knndm_caret","OCS","clusterMedium",19,7.0540557633008,1.54166666666666,3.44133333333332,4.98299999999998
"3120","knndm_caret","OCS","clusterMedium",20,7.56284387598648,1.51233333333334,3.476,4.98833333333334
"3121","knndm_caret","OCS","clusterMedium",21,7.21623402079874,1.55966666666666,3.37166666666667,4.93133333333333
"3122","knndm_caret","OCS","clusterMedium",22,8.09716649192256,1.69833333333332,3.51033333333332,5.20866666666664
"3123","knndm_caret","OCS","clusterMedium",23,7.40955115617992,1.41699999999999,3.41066666666673,4.82766666666673
"3124","knndm_caret","OCS","clusterMedium",24,7.07479750364218,1.22200000000002,3.40266666666666,4.62466666666667
"3125","knndm_caret","OCS","clusterMedium",25,7.02154825316718,1.54366666666666,3.49366666666666,5.03733333333332
"3126","knndm_caret","OCS","clusterMedium",26,7.06033164199952,1.65366666666667,3.36233333333337,5.01600000000004
"3127","knndm_caret","OCS","clusterMedium",27,7.10028784878271,1.55799999999999,3.39199999999998,4.94999999999997
"3128","knndm_caret","OCS","clusterMedium",28,7.99026151170324,1.54066666666667,3.48033333333334,5.02100000000002
"3129","knndm_caret","OCS","clusterMedium",29,7.62831033114397,1.65399999999998,3.47566666666664,5.12966666666661
"3130","knndm_caret","OCS","clusterMedium",30,7.47523738162847,1.68500000000002,3.38433333333334,5.06933333333336
"3131","knndm_caret","OCS","clusterMedium",31,7.49498147255092,1.82333333333334,3.39833333333339,5.22166666666673
"3132","knndm_caret","OCS","clusterMedium",32,7.4975557180183,1.64299999999999,3.53033333333334,5.17333333333333
"3133","knndm_caret","OCS","clusterMedium",33,8.17395837348989,1.53500000000001,3.36566666666666,4.90066666666667
"3134","knndm_caret","OCS","clusterMedium",34,7.53015446073179,1.80000000000003,3.43566666666667,5.2356666666667
"3135","knndm_caret","OCS","clusterMedium",35,7.36506173057417,1.3813333333333,3.30366666666665,4.68499999999995
"3136","knndm_caret","OCS","clusterMedium",36,7.78575986610275,1.61633333333335,3.43766666666666,5.05400000000001
"3137","knndm_caret","OCS","clusterMedium",37,6.51251148817401,1.48133333333336,3.53133333333331,5.01266666666667
"3138","knndm_caret","OCS","clusterMedium",38,7.07746212740943,1.52133333333332,3.47066666666664,4.99199999999996
"3139","knndm_caret","OCS","clusterMedium",39,7.96502124351138,1.72066666666668,3.39133333333333,5.112
"3140","knndm_caret","OCS","clusterMedium",40,6.855746870733,1.74966666666667,3.43300000000003,5.18266666666671
"3141","knndm_caret","OCS","clusterMedium",41,7.67625527205135,1.41866666666666,3.39866666666656,4.81733333333322
"3142","knndm_caret","OCS","clusterMedium",42,7.46068742197451,1.54733333333331,3.37966666666663,4.92699999999994
"3143","knndm_caret","OCS","clusterMedium",43,8.1336272386179,1.46600000000005,3.36500000000001,4.83100000000006
"3144","knndm_caret","OCS","clusterMedium",44,7.25259585779641,1.44433333333332,3.3893333333333,4.83366666666662
"3145","knndm_caret","OCS","clusterMedium",45,7.00412263426356,1.35033333333339,3.35200000000001,4.7023333333334
"3146","knndm_caret","OCS","clusterMedium",46,7.30502238489418,1.48966666666665,3.41300000000001,4.90266666666666
"3147","knndm_caret","OCS","clusterMedium",47,7.83951000556175,1.5463333333333,3.40033333333326,4.94666666666656
"3148","knndm_caret","OCS","clusterMedium",48,7.49253637394125,1.57366666666667,3.45033333333337,5.02400000000004
"3149","knndm_caret","OCS","clusterMedium",49,7.57441496329173,1.56733333333337,3.37700000000003,4.9443333333334
"3150","knndm_caret","OCS","clusterMedium",50,7.03120348520749,1.63599999999997,3.39033333333327,5.02633333333324
"3151","knndm_caret","OCS","clusterMedium",51,7.34995753578747,1.52433333333329,3.40799999999998,4.93233333333327
"3152","knndm_caret","OCS","clusterMedium",52,7.70702745516226,1.53000000000001,3.36466666666676,4.89466666666677
"3153","knndm_caret","OCS","clusterMedium",53,7.59402168788557,1.35233333333338,3.47100000000008,4.82333333333346
"3154","knndm_caret","OCS","clusterMedium",54,7.10686073547417,1.569,3.39633333333336,4.96533333333336
"3155","knndm_caret","OCS","clusterMedium",55,7.76842129135813,1.40733333333336,3.48200000000005,4.88933333333341
"3156","knndm_caret","OCS","clusterMedium",56,7.09004619528767,1.31466666666665,3.39799999999999,4.71266666666664
"3157","knndm_caret","OCS","clusterMedium",57,7.34645616019681,1.55700000000002,3.4376666666667,4.99466666666672
"3158","knndm_caret","OCS","clusterMedium",58,7.68541615736196,1.54600000000001,3.48733333333341,5.03333333333342
"3159","knndm_caret","OCS","clusterMedium",59,7.32791576365201,1.39799999999999,3.38733333333327,4.78533333333326
"3160","knndm_caret","OCS","clusterMedium",60,7.52687214254425,1.47266666666663,3.52533333333326,4.9979999999999
"3161","knndm_caret","OCS","clusterMedium",61,7.79060593133626,1.54933333333338,3.3926666666667,4.94200000000008
"3162","knndm_caret","OCS","clusterMedium",62,7.33929812885374,1.54866666666665,3.37833333333333,4.92699999999998
"3163","knndm_caret","OCS","clusterMedium",63,7.48312549343144,1.32233333333337,3.50566666666661,4.82799999999997
"3164","knndm_caret","OCS","clusterMedium",64,8.02824827503021,1.50433333333338,3.36433333333328,4.86866666666667
"3165","knndm_caret","OCS","clusterMedium",65,8.11961165518219,1.40799999999998,3.4213333333333,4.82933333333328
"3166","knndm_caret","OCS","clusterMedium",66,7.63219636626956,1.53966666666664,3.36399999999996,4.9036666666666
"3167","knndm_caret","OCS","clusterMedium",67,7.19656899530002,1.59133333333337,3.37133333333327,4.96266666666664
"3168","knndm_caret","OCS","clusterMedium",68,7.36471577877285,1.6419999999999,3.49100000000006,5.13299999999996
"3169","knndm_caret","OCS","clusterMedium",69,7.0175014877031,1.42600000000001,3.38733333333342,4.81333333333343
"3170","knndm_caret","OCS","clusterMedium",70,7.06911676412509,1.3926666666667,3.38600000000004,4.77866666666675
"3171","knndm_caret","OCS","clusterMedium",71,6.76504241230557,1.57866666666663,3.36766666666661,4.94633333333324
"3172","knndm_caret","OCS","clusterMedium",72,6.88176380635839,1.57599999999995,3.48733333333341,5.06333333333335
"3173","knndm_caret","OCS","clusterMedium",73,7.210389180604,1.37266666666657,3.47733333333326,4.84999999999983
"3174","knndm_caret","OCS","clusterMedium",74,7.3542043851815,1.54600000000005,3.39033333333335,4.9363333333334
"3175","knndm_caret","OCS","clusterMedium",75,7.9515465207191,1.76433333333345,3.44599999999999,5.21033333333344
"3176","knndm_caret","OCS","clusterMedium",76,7.73481846012834,1.51666666666665,3.4503333333333,4.96699999999995
"3177","knndm_caret","OCS","clusterMedium",77,6.99189907893743,1.5306666666667,3.43699999999997,4.96766666666667
"3178","knndm_caret","OCS","clusterMedium",78,7.30949156959938,1.49433333333339,3.41766666666664,4.91200000000003
"3179","knndm_caret","OCS","clusterMedium",79,7.76111447580018,1.42999999999999,3.39166666666665,4.82166666666664
"3180","knndm_caret","OCS","clusterMedium",80,7.54016419625422,1.69333333333338,3.37733333333328,5.07066666666666
"3181","knndm_caret","OCS","clusterMedium",81,7.19494884936463,1.54833333333333,3.36933333333339,4.91766666666672
"3182","knndm_caret","OCS","clusterMedium",82,7.49485805949882,1.55499999999991,3.30000000000003,4.85499999999994
"3183","knndm_caret","OCS","clusterMedium",83,7.30382905347889,1.50366666666673,3.29533333333347,4.79900000000021
"3184","knndm_caret","OCS","clusterMedium",84,7.75680873562663,1.388,3.45499999999993,4.84299999999992
"3185","knndm_caret","OCS","clusterMedium",85,6.87722882084542,1.51133333333337,3.34100000000005,4.85233333333341
"3186","knndm_caret","OCS","clusterMedium",86,7.63064932254318,1.46766666666667,3.40666666666675,4.87433333333342
"3187","knndm_caret","OCS","clusterMedium",87,7.73745923554979,1.97066666666668,3.28866666666666,5.25933333333334
"3188","knndm_caret","OCS","clusterMedium",88,7.20496842278141,1.4663333333333,3.39933333333314,4.86566666666643
"3189","knndm_caret","OCS","clusterMedium",89,7.06452989502014,1.32400000000007,3.33433333333323,4.6583333333333
"3190","knndm_caret","OCS","clusterMedium",90,7.38191688681512,1.33200000000003,3.38133333333326,4.71333333333329
"3191","knndm_caret","OCS","clusterMedium",91,7.39950238437352,1.51399999999997,3.31966666666676,4.83366666666673
"3192","knndm_caret","OCS","clusterMedium",92,7.6226955867476,1.51499999999995,3.36133333333328,4.87633333333323
"3193","knndm_caret","OCS","clusterMedium",93,7.1737536370817,1.34800000000003,3.44999999999997,4.798
"3194","knndm_caret","OCS","clusterMedium",94,7.2608973800592,1.63066666666661,3.48766666666658,5.11833333333319
"3195","knndm_caret","OCS","clusterMedium",95,7.57617162636866,1.33833333333337,3.34766666666656,4.68599999999992
"3196","knndm_caret","OCS","clusterMedium",96,7.20978903603452,1.66833333333329,3.34266666666675,5.01100000000004
"3197","knndm_caret","OCS","clusterMedium",97,7.41983917104128,1.35900000000008,3.39366666666668,4.75266666666676
"3198","knndm_caret","OCS","clusterMedium",98,7.26252845316616,1.54766666666668,3.27499999999979,4.82266666666646
"3199","knndm_caret","OCS","clusterMedium",99,7.68207954411779,1.42600000000001,3.35899999999992,4.78499999999993
"3200","knndm_caret","OCS","clusterMedium",100,7.52524014448662,1.45066666666662,3.35400000000012,4.80466666666674
"3201","knndm_caret","OCS","clusterStrong",1,8.5595352544667,1.60833333333334,3.25533333333333,4.86366666666667
"3202","knndm_caret","OCS","clusterStrong",2,9.61041667903743,1.845,3.24033333333333,5.08533333333333
"3203","knndm_caret","OCS","clusterStrong",3,7.96481147718415,1.791,3.21966666666666,5.01066666666666
"3204","knndm_caret","OCS","clusterStrong",4,7.34984355850571,1.739,3.23799999999999,4.97699999999999
"3205","knndm_caret","OCS","clusterStrong",5,7.40786226859249,1.758,3.225,4.983
"3206","knndm_caret","OCS","clusterStrong",6,8.43528543588452,1.69333333333333,3.27333333333334,4.96666666666667
"3207","knndm_caret","OCS","clusterStrong",7,9.782748156859,1.73466666666667,3.329,5.06366666666667
"3208","knndm_caret","OCS","clusterStrong",8,8.33187453340845,1.79833333333334,3.218,5.01633333333334
"3209","knndm_caret","OCS","clusterStrong",9,7.2595970613971,1.656,3.212,4.868
"3210","knndm_caret","OCS","clusterStrong",10,7.27086472086293,1.56366666666667,3.29133333333333,4.85499999999999
"3211","knndm_caret","OCS","clusterStrong",11,9.91141280177296,1.38766666666667,3.35066666666665,4.73833333333333
"3212","knndm_caret","OCS","clusterStrong",12,6.30562161194891,1.60166666666666,3.331,4.93266666666666
"3213","knndm_caret","OCS","clusterStrong",13,8.11673587886513,1.75533333333334,3.33700000000003,5.09233333333337
"3214","knndm_caret","OCS","clusterStrong",14,8.33238157478554,1.75333333333333,3.36100000000001,5.11433333333334
"3215","knndm_caret","OCS","clusterStrong",15,8.70937603531742,1.46733333333335,3.39633333333334,4.86366666666669
"3216","knndm_caret","OCS","clusterStrong",16,9.85953220171554,1.393,3.39433333333337,4.78733333333337
"3217","knndm_caret","OCS","clusterStrong",17,7.08627788556385,1.73033333333333,3.44566666666666,5.176
"3218","knndm_caret","OCS","clusterStrong",18,7.72908650737826,1.61666666666666,3.39733333333332,5.01399999999998
"3219","knndm_caret","OCS","clusterStrong",19,7.59260428338342,1.38100000000003,3.36466666666666,4.74566666666669
"3220","knndm_caret","OCS","clusterStrong",20,9.39640751142219,1.35866666666665,3.35899999999998,4.71766666666664
"3221","knndm_caret","OCS","clusterStrong",21,9.9983537072849,1.47366666666668,3.3333333333333,4.80699999999998
"3222","knndm_caret","OCS","clusterStrong",22,8.86507240114799,1.49199999999998,3.40133333333332,4.8933333333333
"3223","knndm_caret","OCS","clusterStrong",23,9.04412775012681,1.39766666666668,3.36933333333335,4.76700000000003
"3224","knndm_caret","OCS","clusterStrong",24,8.26021870999043,1.27966666666667,3.39166666666669,4.67133333333336
"3225","knndm_caret","OCS","clusterStrong",25,8.52426038672715,1.63899999999999,3.27033333333335,4.90933333333334
"3226","knndm_caret","OCS","clusterStrong",26,8.97326546665184,1.65333333333333,3.36466666666668,5.01800000000001
"3227","knndm_caret","OCS","clusterStrong",27,8.08292117939548,1.52066666666667,3.43633333333329,4.95699999999996
